"","x"
"23598",135105
"23599",135105
"23600",135105
"23601",135105
"23602",135105
"23603",135105
"23604",135105
"23605",135105
"23606",135105
"23607",135105
"23608",135105
"23609",135105
"23610",135105
"23611",135105
"23612",135105
"23613",135105
"23614",135129
"23615",135129
"23616",135129
"23617",135129
"23618",135129
"23619",135129
"23620",135129
"23621",135129
"23622",135129
"23623",135129
"23624",135129
"23625",135129
"23626",135129
"23627",135129
"23628",135129
"23629",135129
"23630",135129
"23631",135129
"23632",135129
"23633",135129
"23634",135129
"23635",135129
"23636",135129
"23637",135129
"23638",135129
"23639",135129
"23640",135129
"23641",135129
"23642",135129
"23643",135129
"23644",135129
"23645",135129
"23646",135129
"23647",135129
"23648",135129
"23649",135129
"23650",135129
"23651",135129
"23652",135130
"23653",135130
"23654",135130
"23655",135130
"23656",135130
"23657",135130
"23658",135130
"23659",135130
"23660",135130
"23661",135130
"23662",135130
"23663",135130
"23664",135130
"23665",135130
"23666",135130
"23667",135130
"23668",135130
"23669",135130
"23670",135130
"23671",135130
"23672",135130
"23673",135130
"23674",135130
"23675",135130
"23676",135130
"23677",135130
"23678",135130
"23679",135130
"23680",135130
"23681",135130
"23682",135130
"23683",135130
"23684",135130
"23685",135130
"23686",135130
"23687",135130
"23688",135130
"23689",135130
"23690",135130
"23691",135130
"23692",135130
"23693",135130
"23694",135130
"23695",135130
"23696",135130
"23697",135130
"23698",135130
"23699",135130
"23700",135130
"23701",135130
"23702",135130
"23703",135130
"23704",135130
"23705",135130
"23706",135130
"23707",135130
"23708",135130
"23709",135130
"23710",135130
"23711",135130
"23712",135130
"23713",135130
"23714",135130
"23715",135130
"23716",135130
"23717",135130
"23718",135130
"23719",135130
"23720",135130
"23721",135130
"23722",135130
"23723",135130
"23724",135130
"23725",135130
"23726",135130
"23727",135145
"23728",135145
"23729",135145
"23730",135145
"23731",135145
"23732",135145
"23733",135145
"23734",135145
"23735",135145
"23736",135145
"23737",135145
"23738",135145
"23739",135145
"23740",135145
"23741",135145
"23742",135145
"23743",135145
"23744",135145
"23745",135145
"23746",135145
"23747",135145
"23748",135145
"23749",135145
"23750",135145
"23751",135145
"23752",135145
"23753",135145
"23754",135145
"23755",135145
"23756",135145
"23757",135145
"23758",135145
"23759",135145
"23760",135145
"23761",135145
"23762",135145
"23763",135145
"23764",135145
"23765",135145
"23766",135145
"23767",135145
"23768",135145
"23769",135145
"23770",135145
"23771",135145
"23772",135145
"23773",135145
"23774",135145
"23775",135145
"23776",135147
"23777",135147
"23778",135147
"23779",135147
"23780",135147
"23781",135147
"23782",135147
"23783",135147
"23784",135147
"23785",135147
"23786",135147
"23787",135147
"23788",135147
"23789",135147
"23790",135147
"23791",135147
"23792",135147
"23793",135147
"23794",135147
"23795",135147
"23796",135147
"23797",135147
"23798",135147
"23799",135147
"23800",135147
"23801",135147
"23802",135147
"23803",135147
"23804",135147
"23805",135147
"23806",135147
"23807",135147
"23808",135147
"23809",135147
"23810",135147
"23811",135147
"23812",135147
"23813",135147
"23814",135147
"23815",135147
"23816",135147
"23817",135147
"23818",135147
"23819",135147
"23820",135147
"23821",135147
"23822",135147
"23823",135147
"23824",135147
"23825",135147
"23826",135147
"23827",135147
"23828",135147
"23829",135147
"23830",135147
"23831",135147
"23832",135147
"23833",135147
"23834",135147
"23835",135147
"23836",135147
"23837",135147
"23838",135147
"23839",135147
"23840",135147
"23841",135147
"23842",135147
"23843",135147
"23844",135147
"23845",135147
"23846",135147
"23847",135147
"23848",135147
"23849",135147
"23850",135147
"23851",135147
"23852",135147
"23853",135147
"23854",135147
"23855",135147
"23856",135147
"23857",135147
"23858",135157
"23859",135157
"23860",135157
"23861",135157
"23862",135157
"23863",135157
"23864",135157
"23865",135157
"23866",135157
"23867",135157
"23868",135157
"23869",135157
"23870",135157
"23871",135157
"23872",135157
"23873",135157
"23874",135157
"23875",135157
"23876",135157
"23877",135157
"23878",135157
"23879",135157
"23880",135157
"23881",135157
"23882",135157
"23883",135157
"23884",135157
"23885",135157
"23886",135157
"23887",135157
"23888",135157
"23889",135157
"23890",135157
"23891",135157
"23892",135157
"23893",135157
"23894",135157
"23895",135157
"23896",135157
"23897",135157
"23898",135157
"23899",135157
"23900",135157
"23901",135157
"23902",135157
"23903",135157
"23904",135157
"23905",135157
"23906",135157
"23907",135157
"23908",135157
"23909",135157
"23910",135158
"23911",135158
"23912",135158
"23913",135158
"23914",135158
"23915",135158
"23916",135158
"23917",135158
"23918",135158
"23919",135158
"23920",135158
"23921",135158
"23922",135158
"23923",135158
"23924",135158
"23925",135158
"23926",135158
"23927",135158
"23928",135158
"23929",135158
"23930",135158
"23931",135158
"23932",135158
"23933",135158
"23934",135158
"23935",135158
"23936",135158
"23937",135158
"23938",135158
"23939",135158
"23940",135158
"23941",135158
"23942",135158
"23943",135158
"23944",135158
"23945",135158
"23946",135158
"23947",135158
"23948",135158
"23949",135158
"23950",135158
"23951",135158
"23952",135158
"23953",135158
"23954",135158
"23955",135158
"23956",135158
"23957",135158
"23958",135158
"23959",135158
"23960",135158
"23961",135158
"23962",135158
"23963",135158
"23964",135158
"23965",135158
"23966",135158
"23967",135158
"23968",135158
"23969",135158
"23970",135158
"23971",135158
"23972",135158
"23973",135158
"23974",135158
"23975",135158
"23976",135158
"23977",135158
"23978",135158
"23979",135158
"23980",135158
"23981",135158
"23982",135158
"23983",135158
"23984",135158
"23985",135158
"23986",135158
"23987",135158
"23988",135158
"23989",135158
"23990",135158
"23991",135158
"23992",135158
"23993",135158
"23994",135158
"23995",135158
"23996",135158
"23997",135158
"23998",135158
"23999",135158
"24000",135158
"24001",135158
"24002",135158
"24003",135158
"24004",135158
"24005",135158
"24006",135158
"24007",135158
"24008",135158
"24009",135158
"24010",135158
"24011",135158
"24012",135158
"24013",135158
"24014",135158
"24015",135158
"24016",135158
"24017",135158
"24018",135158
"24019",135158
"24020",135159
"24021",135159
"24022",135159
"24023",135159
"24024",135159
"24025",135159
"24026",135159
"24027",135159
"24028",135159
"24029",135159
"24030",135159
"24031",135159
"24032",135159
"24033",135159
"24034",135159
"24035",135159
"24036",135159
"24037",135159
"24038",135159
"24039",135159
"24040",135159
"24041",135159
"24042",135159
"24043",135159
"24044",135159
"24045",135159
"24046",135159
"24047",135159
"24048",135159
"24049",135159
"24050",135159
"24051",135159
"24052",135159
"24053",135159
"24054",135159
"24055",135159
"24056",135159
"24057",135159
"24058",135159
"24059",135159
"24060",135159
"24061",135159
"24062",135159
"24063",135159
"24064",135159
"24065",135159
"24066",135159
"24067",135159
"24068",135159
"24069",135159
"24070",135159
"24071",135159
"24072",135171
"24073",135171
"24074",135171
"24075",135171
"24076",135171
"24077",135171
"24078",135171
"24079",135171
"24080",135171
"24081",135171
"24082",135171
"24083",135171
"24084",135171
"24085",135171
"24086",135171
"24087",135171
"24088",135171
"24089",135171
"24090",135171
"24091",135171
"24092",135171
"24093",135171
"24094",135171
"24095",135171
"24096",135171
"24097",135171
"24098",135171
"24099",135171
"24100",135171
"24101",135171
"24102",135171
"24103",135171
"24104",135171
"24105",135171
"24106",135171
"24107",135171
"24108",135171
"24109",135171
"24110",135171
"24111",135171
"24112",135171
"24113",135171
"24114",135171
"24115",135171
"24116",135171
"24117",135195
"24118",135195
"24119",135195
"24120",135195
"24121",135195
"24122",135195
"24123",135195
"24124",135195
"24125",135195
"24126",135195
"24127",135195
"24128",135195
"24129",135195
"24130",135195
"24131",135195
"24132",135195
"24133",135195
"24134",135195
"24135",135195
"24136",135195
"24137",135195
"24138",135195
"24139",135195
"24140",135195
"24141",135195
"24142",135195
"24143",135195
"24144",135195
"24145",135195
"24146",135195
"24147",135195
"24148",135195
"24149",135195
"24150",135195
"24151",135195
"24152",135195
"24153",135195
"24154",135195
"24155",135195
"24156",135195
"24157",135195
"24158",135195
"24159",135195
"24160",135195
"24161",135195
"24162",135195
"24163",135195
"24164",135195
"24165",135196
"24166",135196
"24167",135196
"24168",135196
"24169",135196
"24170",135196
"24171",135196
"24172",135196
"24173",135196
"24174",135196
"24175",135196
"24176",135196
"24177",135196
"24178",135196
"24179",135196
"24180",135196
"24181",135196
"24182",135196
"24183",135196
"24184",135196
"24185",135196
"24186",135196
"24187",135196
"24188",135196
"24189",135196
"24190",135196
"24191",135196
"24192",135196
"24193",135196
"24194",135196
"24195",135196
"24196",135196
"24197",135196
"24198",135196
"24199",135196
"24200",135196
"24201",135196
"24202",135196
"24203",135196
"24204",135196
"24205",135196
"24206",135196
"24207",135196
"24208",135196
"24209",135196
"24210",135196
"24211",135196
"24212",135196
"24213",135196
"24214",135196
"24215",135196
"24216",135196
"24217",135196
"24218",135196
"24219",135196
"24220",135196
"24221",135196
"24222",135196
"24223",135196
"24224",135196
"24225",135196
"24226",135196
"24227",135196
"24228",135196
"24229",135196
"24230",135196
"24231",135196
"24232",135196
"24233",135196
"24234",135196
"24235",135196
"24236",135196
"24237",135196
"24238",135196
"24239",135196
"24240",135196
"24241",135196
"24242",135196
"24243",135196
"24244",135196
"24245",135196
"24246",135196
"24247",135196
"24248",135196
"24249",135196
"24250",135196
"24251",135196
"24252",135196
"24253",135196
"24254",135196
"24255",135196
"24256",135196
"24257",135196
"24258",135196
"24259",135209
"24260",135209
"24261",135209
"24262",135209
"24263",135209
"24264",135209
"24265",135209
"24266",135209
"24267",135209
"24268",135209
"24269",135209
"24270",135209
"24271",135209
"24272",135209
"24273",135209
"24274",135209
"24275",135209
"24276",135209
"24277",135209
"24278",135209
"24279",135209
"24280",135209
"24281",135209
"24282",135209
"24283",135209
"24284",135209
"24285",135209
"24286",135209
"24287",135209
"24288",135209
"24289",135209
"24290",135209
"24291",135209
"24292",135209
"24293",135209
"24294",135209
"24295",135209
"24296",135209
"24297",135209
"24298",135209
"24299",135209
"24300",135209
"24301",135209
"24302",135209
"24303",135209
"24304",135209
"24305",135209
"24306",135209
"24307",135209
"24308",135209
"24309",135209
"24310",135209
"24311",135209
"24312",135209
"24313",135209
"24314",135209
"24315",135209
"24316",135209
"24317",135209
"24318",135209
"24319",135209
"24320",135209
"24321",135209
"24322",135209
"24323",135209
"24324",135209
"24325",135209
"24326",135209
"24327",135209
"24328",135209
"24329",135209
"24330",135209
"24331",135209
"24332",135209
"24333",135209
"24334",135209
"24335",135209
"24336",135209
"24337",135209
"24338",135209
"24339",135209
"24340",135209
"24341",135209
"24342",135209
"24343",135209
"24344",135209
"24345",135209
"24346",135209
"24347",135210
"24348",135210
"24349",135210
"24350",135210
"24351",135210
"24352",135210
"24353",135210
"24354",135210
"24355",135210
"24356",135210
"24357",135210
"24358",135210
"24359",135210
"24360",135210
"24361",135210
"24362",135210
"24363",135210
"24364",135210
"24365",135210
"24366",135210
"24367",135210
"24368",135210
"24369",135210
"24370",135210
"24371",135210
"24372",135210
"24373",135210
"24374",135210
"24375",135210
"24376",135210
"24377",135210
"24378",135210
"24379",135210
"24380",135210
"24381",135210
"24382",135210
"24383",135210
"24384",135210
"24385",135210
"24386",135210
"24387",135210
"24388",135210
"24389",135210
"24390",135210
"24391",135210
"24392",135210
"24393",135210
"24394",135210
"24395",135210
"24396",135210
"24397",135219
"24398",135219
"24399",135219
"24400",135219
"24401",135219
"24402",135219
"24403",135219
"24404",135219
"24405",135219
"24406",135219
"24407",135219
"24408",135219
"24409",135219
"24410",135219
"24411",135219
"24412",135219
"24413",135219
"24414",135219
"24415",135219
"24416",135219
"24417",135219
"24418",135219
"24419",135219
"24420",135219
"24421",135219
"24422",135219
"24423",135219
"24424",135221
"24425",135221
"24426",135221
"24427",135221
"24428",135221
"24429",135221
"24430",135221
"24431",135221
"24432",135221
"24433",135221
"24434",135221
"24435",135221
"24436",135221
"24437",135221
"24438",135221
"24439",135221
"24440",135221
"24441",135221
"24442",135221
"24443",135221
"24444",135221
"24445",135221
"24446",135221
"24447",135221
"24448",135221
"24449",135221
"24450",135221
"24451",135221
"24452",135221
"24453",135221
"24454",135221
"24455",135221
"24456",135221
"24457",135221
"24458",135221
"24459",135221
"24460",135221
"24461",135221
"24462",135221
"24463",135221
"24464",135221
"24465",135221
"24466",135223
"24467",135223
"24468",135223
"24469",135223
"24470",135223
"24471",135223
"24472",135223
"24473",135223
"24474",135223
"24475",135223
"24476",135223
"24477",135223
"24478",135223
"24479",135223
"24480",135223
"24481",135223
"24482",135223
"24483",135223
"24484",135223
"24485",135223
"24486",135223
"24487",135223
"24488",135223
"24489",135223
"24490",135223
"24491",135223
"24492",135223
"24493",135223
"24494",135223
"24495",135223
"24496",135223
"24497",135223
"24498",135223
"24499",135223
"24500",135223
"24501",135223
"24502",135223
"24503",135223
"24504",135223
"24505",135223
"24506",135223
"24507",135223
"24508",135223
"24509",135223
"24510",135223
"24511",135223
"24512",135223
"24513",135223
"24514",135223
"24515",135223
"24516",135223
"24517",135223
"24518",135223
"24519",135223
"24520",135230
"24521",135230
"24522",135230
"24523",135230
"24524",135230
"24525",135230
"24526",135230
"24527",135230
"24528",135230
"24529",135230
"24530",135230
"24531",135230
"24532",135230
"24533",135230
"24534",135230
"24535",135230
"24536",135230
"24537",135230
"24538",135230
"24539",135230
"24540",135230
"24541",135230
"24542",135230
"24543",135230
"24544",135230
"24545",135230
"24546",135230
"24547",135230
"24548",135230
"24549",135230
"24550",135230
"24551",135230
"24552",135230
"24553",135230
"24554",135230
"24555",135230
"24556",135230
"24557",135230
"24558",135230
"24559",135230
"24560",135230
"24561",135230
"24562",135230
"24563",135230
"24564",135236
"24565",135236
"24566",135236
"24567",135236
"24568",135236
"24569",135236
"24570",135236
"24571",135236
"24572",135236
"24573",135236
"24574",135236
"24575",135236
"24576",135236
"24577",135236
"24578",135236
"24579",135236
"24580",135236
"24581",135236
"24582",135236
"24583",135236
"24584",135236
"24585",135236
"24586",135236
"24587",135236
"24588",135236
"24589",135236
"24590",135236
"24591",135236
"24592",135236
"24593",135236
"24594",135236
"24595",135236
"24596",135236
"24597",135236
"24598",135236
